threshold,precision,recall,f1
4.0416794e-06,0.013657957244655582,0.9387755102040817,0.026924202516799358
4.042308e-06,0.013659985152190052,0.9387755102040817,0.02692814283620764
4.0425625e-06,0.013662013662013662,0.9387755102040817,0.026932084309105212
4.0440973e-06,0.013664042774394772,0.9387755102040817,0.026936026935998652
4.044471e-06,0.013666072489601902,0.9387755102040817,0.02693997071739485
4.045671e-06,0.01366810280790373,0.9387755102040817,0.02694391565380097
4.0484806e-06,0.013670133729569094,0.9387755102040817,0.02694786174572449
4.0507944e-06,0.013672165254866994,0.9387755102040817,0.026951808993673183
4.051362e-06,0.013674197384066587,0.9387755102040817,0.026955757398155113
4.053731e-06,0.013676230117437193,0.9387755102040817,0.026959706959678652
4.054756e-06,0.01367826345524829,0.9387755102040817,0.026963657678752466
4.0603395e-06,0.013680297397769516,0.9387755102040817,0.026967609555885504
4.0619548e-06,0.013682331945270671,0.9387755102040817,0.02697156259158704
4.062586e-06,0.013684367098021717,0.9387755102040817,0.026975516786366636
4.0640625e-06,0.01368640285629277,0.9387755102040817,0.026979472140734137
4.0649156e-06,0.013688439220354114,0.9387755102040817,0.02698342865519971
4.0678237e-06,0.01369047619047619,0.9387755102040817,0.02698738633027381
4.068293e-06,0.013692513766929603,0.9387755102040817,0.02699134516646719
4.069244e-06,0.013694551949985114,0.9387755102040817,0.026995305164290904
4.0698337e-06,0.013696590739913653,0.9387755102040817,0.02699926632425632
4.0698883e-06,0.0136986301369863,0.9387755102040817,0.027003228646875085
4.0714176e-06,0.013700670141474311,0.9387755102040817,0.027007192132659154
4.0718683e-06,0.013702710753649091,0.9387755102040817,0.02701115678212079
4.0728974e-06,0.013704751973782214,0.9387755102040817,0.027015122595772552
4.0742375e-06,0.013706793802145411,0.9387755102040817,0.027019089574127287
4.074346e-06,0.013708836239010579,0.9387755102040817,0.027023057717698168
4.0743735e-06,0.013710879284649776,0.9387755102040817,0.027027027026998655
4.076877e-06,0.013712922939335221,0.9387755102040817,0.0270309975025425
4.080148e-06,0.013714967203339297,0.9387755102040817,0.027034969144843792
4.0826626e-06,0.013717012076934546,0.9387755102040817,0.027038941954416876
4.083223e-06,0.013719057560393677,0.9387755102040817,0.027042915931776428
4.085973e-06,0.01372110365398956,0.9387755102040817,0.027046891077437428
4.086004e-06,0.013723150357995227,0.9387755102040817,0.02705086739191515
4.0867485e-06,0.013725197672683874,0.9387755102040817,0.027054844875725164
4.087251e-06,0.013727245598328858,0.9387755102040817,0.02705882352938336
4.087337e-06,0.0137292941352037,0.9387755102040817,0.027062803353405916
4.091885e-06,0.01373134328358209,0.9387755102040817,0.027066784348309333
4.0938908e-06,0.013733393043737871,0.9387755102040817,0.027070766514610392
4.0971913e-06,0.013735443415945058,0.9387755102040817,0.027074749852826197
4.097297e-06,0.013737494400477826,0.9387755102040817,0.02707873436347415
4.0979808e-06,0.013739545997610514,0.9387755102040817,0.02708272004707195
4.09802e-06,0.013741598207617625,0.9387755102040817,0.027086706904137614
4.0989503e-06,0.013743651030773827,0.9387755102040817,0.027090694935189466
4.1008075e-06,0.013745704467353952,0.9387755102040817,0.02709468414074611
4.102356e-06,0.013747758517632994,0.9387755102040817,0.027098674521326485
4.1027633e-06,0.013749813181886115,0.9387755102040817,0.02710266607744982
4.1032913e-06,0.013751868460388639,0.9387755102040817,0.027106658809635652
4.1036e-06,0.013753924353416056,0.9387755102040817,0.02711065271840384
4.104254e-06,0.01375598086124402,0.9387755102040817,0.027114647804274514
4.108464e-06,0.0136084940930163,0.9285714285714286,0.026823876197466002
4.1109015e-06,0.013610529464552797,0.9285714285714286,0.026827830188650773
4.112831e-06,0.013612565445026177,0.9285714285714286,0.026831785345688756
4.112933e-06,0.013614602034709754,0.9285714285714286,0.02683574166909567
4.113545e-06,0.013616639233877001,0.9285714285714286,0.026839699159387526
4.1147296e-06,0.013618677042801557,0.9285714285714286,0.026843657817080657
4.1154362e-06,0.013620715461757221,0.9285714285714286,0.026847617642691668
4.1155304e-06,0.013622754491017963,0.9285714285714286,0.026851578636737507
4.1157855e-06,0.013624794130857912,0.9285714285714286,0.026855540799735404
4.119257e-06,0.013626834381551363,0.9285714285714286,0.0268595041322029
4.1208405e-06,0.013628875243372772,0.9285714285714286,0.026863468634657835
4.122389e-06,0.013630916716596764,0.9285714285714286,0.02686743430761837
4.124135e-06,0.013632958801498127,0.9285714285714286,0.02687140115160296
4.1244493e-06,0.013635001498351814,0.9285714285714286,0.026875369167130368
4.124465e-06,0.01363704480743294,0.9285714285714286,0.026879338354719666
4.1283215e-06,0.013639088729016787,0.9285714285714286,0.02688330871489023
4.1290973e-06,0.013641133263378805,0.9285714285714286,0.026887280248161744
4.129322e-06,0.013643178410794602,0.9285714285714286,0.0268912529550542
4.1298417e-06,0.01364522417153996,0.9285714285714286,0.0268952268360879
4.131311e-06,0.013647270545890822,0.9285714285714286,0.026899201891783457
4.1381604e-06,0.013649317534123294,0.9285714285714286,0.026903178122661766
4.1385983e-06,0.013651365136513651,0.9285714285714286,0.02690715552924406
4.138654e-06,0.013653413353338334,0.9285714285714286,0.026911134112051874
4.1390053e-06,0.01365546218487395,0.9285714285714286,0.026915113871607048
4.1392814e-06,0.013657511631397268,0.9285714285714286,0.02691909480843172
4.1407698e-06,0.01365956169318523,0.9285714285714286,0.02692307692304835
4.1454637e-06,0.013661612370514938,0.9285714285714286,0.026927060215979712
4.1472153e-06,0.013663663663663663,0.9285714285714286,0.026931044687748866
4.1483704e-06,0.013665715572908846,0.9285714285714286,0.026935030338879215
4.1499297e-06,0.013667768098528087,0.9285714285714286,0.026939017169894445
4.1505627e-06,0.013669821240799159,0.9285714285714286,0.026943005181318553
4.150852e-06,0.013671875,0.9285714285714286,0.026946994373675873
4.1516755e-06,0.013673929376408715,0.9285714285714286,0.026950984747491018
4.151909e-06,0.013675984370303576,0.9285714285714286,0.026954976303288927
4.1529306e-06,0.013678039981963024,0.9285714285714286,0.026958969041594852
4.1533744e-06,0.013680096211665665,0.9285714285714286,0.02696296296293435
4.154325e-06,0.013682153059690273,0.9285714285714286,0.02696695806783329
4.154614e-06,0.01368421052631579,0.9285714285714286,0.02697095435681785
4.1571943e-06,0.013686268611821326,0.9285714285714286,0.02697495183041453
4.1575827e-06,0.013688327316486162,0.9285714285714286,0.026978950489150142
4.1584e-06,0.01369038664058974,0.9285714285714286,0.026982950333551796
4.1586613e-06,0.013692446584411676,0.9285714285714286,0.026986951364146923
4.1644003e-06,0.013694507148231753,0.9285714285714286,0.02699095358146327
4.164901e-06,0.013696568332329922,0.9285714285714286,0.0269949569860289
4.165536e-06,0.0136986301369863,0.9285714285714286,0.026998961578372175
4.1672447e-06,0.01370069256248118,0.9285714285714286,0.027002967359021787
4.1675826e-06,0.013702755609095016,0.9285714285714286,0.02700697432850673
4.168497e-06,0.013704819277108433,0.9285714285714286,0.027010982487356318
4.1692797e-06,0.01370688356680223,0.9285714285714286,0.02701499183610017
4.169622e-06,0.013708948478457366,0.9285714285714286,0.027019002375268237
4.171149e-06,0.01371101401235498,0.9285714285714286,0.027023014105390774
4.171635e-06,0.013713080168776372,0.9285714285714286,0.027027027026998347
4.1720364e-06,0.013715146948003014,0.9285714285714286,0.02703104114062184
4.1723665e-06,0.013717214350316552,0.9285714285714286,0.027035056446792466
4.1765306e-06,0.013719282375998794,0.9285714285714286,0.027039072946041725
4.176686e-06,0.013721351025331724,0.9285714285714286,0.027043090638901465
4.178395e-06,0.013723420298597496,0.9285714285714286,0.027047109525903827
4.180779e-06,0.013725490196078431,0.9285714285714286,0.02705112960758128
4.1819394e-06,0.013727560718057022,0.9285714285714286,0.027055150884466604
4.1826574e-06,0.013729631864815933,0.9285714285714286,0.027059173357092903
4.1852027e-06,0.013731703636637995,0.9285714285714286,0.027063197025993583
4.18557e-06,0.013733776033806218,0.9285714285714286,0.02706722189170239
4.1859453e-06,0.013735849056603773,0.9285714285714286,0.027071247954753363
4.186021e-06,0.01373792270531401,0.9285714285714286,0.02707527521568088
4.187371e-06,0.013739996980220444,0.9285714285714286,0.02707930367501962
4.188533e-06,0.013742071881606765,0.9285714285714286,0.02708333333330459
4.1897315e-06,0.013744147409756834,0.9285714285714286,0.027087364191071123
4.190431e-06,0.013746223564954682,0.9285714285714286,0.027091396248854847
4.1906787e-06,0.013748300347484515,0.9285714285714286,0.027095429507191734
4.191346e-06,0.013750377757630704,0.9285714285714286,0.027099463966618057
4.193813e-06,0.0137524557956778,0.9285714285714286,0.02710349962767042
