threshold,precision,recall,f1
6.8245196e-09,0.008507135016465422,0.9489795918367347,0.016863100634615207
6.8251573e-09,0.008507913274174366,0.9489795918367347,0.01686462961282127
6.8285817e-09,0.008508691674290943,0.9489795918367347,0.016866158868317535
6.8322303e-09,0.008509470216854241,0.9489795918367347,0.016867688401179446
6.8331296e-09,0.008510248901903368,0.9489795918367347,0.016869218211482476
6.834328e-09,0.008511027729477441,0.9489795918367347,0.01687074829930211
6.838866e-09,0.008511806699615597,0.9489795918367347,0.016872278664713875
6.8393224e-09,0.00851258581235698,0.9489795918367347,0.01687380930779332
6.8401573e-09,0.008513365067740754,0.9489795918367347,0.016875340228616018
6.8424275e-09,0.008514144465806098,0.9489795918367347,0.016876871427257578
6.8430017e-09,0.008514924006592199,0.9489795918367347,0.016878402903793624
6.8450774e-09,0.008515703690138265,0.9489795918367347,0.016879934658299824
6.846044e-09,0.008516483516483516,0.9489795918367347,0.016881466690851853
6.8462525e-09,0.008517263485667186,0.9489795918367347,0.01688299900152544
6.8468924e-09,0.008518043597728522,0.9489795918367347,0.01688453159039631
6.848238e-09,0.008518823852706787,0.9489795918367347,0.016886064457540238
6.8508377e-09,0.008519604250641261,0.9489795918367347,0.016887597603033027
6.8510726e-09,0.008520384791571233,0.9489795918367347,0.016889131026950492
6.852289e-09,0.008521165475536009,0.9489795918367347,0.016890664729368485
6.853896e-09,0.00852194630257491,0.9489795918367347,0.016892198710362887
6.8556085e-09,0.008522727272727272,0.9489795918367347,0.016893732970009605
6.8559487e-09,0.008523508386032445,0.9489795918367347,0.016895267508384573
6.8571384e-09,0.008524289642529789,0.9489795918367347,0.01689680232556375
6.8576624e-09,0.008525071042258685,0.9489795918367347,0.016898337421623125
6.8630395e-09,0.008525852585258526,0.9489795918367347,0.01689987279663872
6.863681e-09,0.008526634271568717,0.9489795918367347,0.016901408450686575
6.866025e-09,0.008527416101228681,0.9489795918367347,0.016902944383842763
6.8670203e-09,0.008528198074277854,0.9489795918367347,0.016904480596183383
6.868448e-09,0.008528980190755686,0.9489795918367347,0.016906017087784563
6.868973e-09,0.008529762450701642,0.9489795918367347,0.01690755385872246
